id	filename	md5	size	state
de69dc95-0cbd-451b-84a5-eaf829d6efae	de69dc95-0cbd-451b-84a5-eaf829d6efae/5e1d4bc5-3b13-49f0-8e27-2db9f94493f7.wxs.aliquot_ensemble_masked.maf.gz	cf56067b9c945d7999c0299dec83f988	4137	validated
a72689b3-2839-4f09-990a-492ed1c7fded	a72689b3-2839-4f09-990a-492ed1c7fded/e9e079d5-9559-4f30-82c7-e7083d6297fa.wxs.aliquot_ensemble_masked.maf.gz	4d13d74b37c1694c2ca624c42e564858	211411	validated
bbf06ee0-b044-494e-9202-ce7f67847847	bbf06ee0-b044-494e-9202-ce7f67847847/bfb14620-1ee4-491c-9b8d-a8e909c75373.wxs.aliquot_ensemble_masked.maf.gz	631af3f03a9c64ccb824891f6cbea5fc	1141	validated
016bbfe2-53fa-4def-9f1e-2bacdfeea18d	016bbfe2-53fa-4def-9f1e-2bacdfeea18d/086f89f3-eab9-45a7-b1f9-5ff277bd0a6a.wxs.aliquot_ensemble_masked.maf.gz	e2fdb0ed9a7bd2e91db40bd11ee751fc	4341	validated
33cbe0be-5e2c-474a-a50b-9b5432cb70f0	33cbe0be-5e2c-474a-a50b-9b5432cb70f0/17829f69-1e6b-4b99-888d-0c0f8db863a2.wxs.aliquot_ensemble_masked.maf.gz	d6db27fdf5a8252f9c41c1055720ac51	2679	validated
719f06f9-0f9c-497c-b7f4-7292f791518d	719f06f9-0f9c-497c-b7f4-7292f791518d/c9514a87-46e3-4eff-a5ea-aafeb8c6b37f.wxs.aliquot_ensemble_masked.maf.gz	9300fe3e3a743a7889c6f86e5a3b9de8	4948	validated
1c46515c-08bc-4d7c-b34a-e0d7764cd1d8	1c46515c-08bc-4d7c-b34a-e0d7764cd1d8/9c3aadea-de61-480d-96f4-3ad55a0bed2f.wxs.aliquot_ensemble_masked.maf.gz	b13eaea582b89f4c32e3eee03ffdf0f6	2316	validated
1f261b6b-425b-4399-9ec1-0fd9ca017a2e	1f261b6b-425b-4399-9ec1-0fd9ca017a2e/38f88e47-7acb-4a27-81eb-c9873e3317f4.wxs.aliquot_ensemble_masked.maf.gz	f4584a3727035706356a72abb9d14f57	1141	validated
ae8f14e3-2e1b-42d5-8989-7e47b2c46674	ae8f14e3-2e1b-42d5-8989-7e47b2c46674/be2af30c-fa1e-4abd-b7a1-63c1ae5e4b4b.wxs.aliquot_ensemble_masked.maf.gz	106cedb907d9e7b5c22f384683ffc494	8478	validated
fff4db96-cded-4336-9647-e31d6d3a2b33	fff4db96-cded-4336-9647-e31d6d3a2b33/cd5fc6de-ec2d-4962-8473-dbb4089696df.wxs.aliquot_ensemble_masked.maf.gz	675c9e7b510ac2df3234036e0ef5c269	3779	validated
c32dc57c-8bf2-495f-aaca-c2778e10a934	c32dc57c-8bf2-495f-aaca-c2778e10a934/c1255b74-785b-46c3-907c-b177673368c6.wxs.aliquot_ensemble_masked.maf.gz	f27c6e770839e9938891df948fac5ee0	6420	validated
711040df-4b77-4317-99a7-475474ccb738	711040df-4b77-4317-99a7-475474ccb738/5698443b-dd00-4c95-aab3-8a5360109c04.wxs.aliquot_ensemble_masked.maf.gz	ae96f1306e5e3f84083fa95ad93ddff8	1142	validated
e991bec7-e9cf-48e7-a315-c794973dd37b	e991bec7-e9cf-48e7-a315-c794973dd37b/fa9eff0d-437c-424e-aef8-2a289267f880.wxs.aliquot_ensemble_masked.maf.gz	a1b0dcbc870220ae863e26c8161375ec	2372	validated
22e52b20-7c44-4830-b070-333a4f133d38	22e52b20-7c44-4830-b070-333a4f133d38/4b497849-bfc0-473a-a397-a0104b8df94e.wxs.aliquot_ensemble_masked.maf.gz	c0bf42b388df513563b828961b81ff87	3072	validated
cb60cedb-7ef7-419d-8733-c494eb62279d	cb60cedb-7ef7-419d-8733-c494eb62279d/ca58911d-0011-44d2-94e3-5924042de6b3.wxs.aliquot_ensemble_masked.maf.gz	cbcd2bb83bb19dd792e5e1644583cdb1	3626	validated
a75c8e10-1de5-4382-8cb0-9f7f2506fa19	a75c8e10-1de5-4382-8cb0-9f7f2506fa19/64f5346a-86ca-4566-9a0c-d2e490b580d3.wxs.aliquot_ensemble_masked.maf.gz	06e373721afcb59d2c8f21bf9fb6fc2c	3488	validated
c6ac6fbd-2418-4f35-966d-df6ef5c35437	c6ac6fbd-2418-4f35-966d-df6ef5c35437/1216ea70-d837-488f-ac38-c0268fb83aba.wxs.aliquot_ensemble_masked.maf.gz	3e750c821168ad934c90f635759f22fa	5199	validated
511258a9-da1a-42eb-8a35-b45c9942cf56	511258a9-da1a-42eb-8a35-b45c9942cf56/09ce21c9-a36c-49ce-802a-46941860d70f.wxs.aliquot_ensemble_masked.maf.gz	2c69754c9e1d942c6cda62d1e6e9b032	200493	validated
cd78183a-e89e-4d66-9afa-b7d48de7c14f	cd78183a-e89e-4d66-9afa-b7d48de7c14f/e84c006b-c561-4f76-82f3-ba221c284888.wxs.aliquot_ensemble_masked.maf.gz	2ce712a059b909de615abd29d211a7e5	5360	validated
2447c91d-c799-4a31-98bb-a9a52dd4396b	2447c91d-c799-4a31-98bb-a9a52dd4396b/c33aea0e-bc89-45c4-aa04-74a51a44a1c9.wxs.aliquot_ensemble_masked.maf.gz	d40b11668e032e444b8721fc4fe5c35d	2156	validated
e9c2a140-1316-4f95-8e18-234cff8a45ba	e9c2a140-1316-4f95-8e18-234cff8a45ba/22a6d4df-3ade-4c86-ab62-8c5c0ded47c0.wxs.aliquot_ensemble_masked.maf.gz	7cbc0b3ea2c6582a7d33c7727d85a5d9	5278	validated
05706345-2ed1-4037-8ebb-06b3aedaf0c1	05706345-2ed1-4037-8ebb-06b3aedaf0c1/cfa94e00-18fc-4710-882b-99ce2373878a.wxs.aliquot_ensemble_masked.maf.gz	b38502a7b855ca37be48e1785455c091	1142	validated
7a54e601-f0dc-4771-ad40-02435b59d948	7a54e601-f0dc-4771-ad40-02435b59d948/ca5dd05d-a5a7-4823-aa50-dbc9110e59ab.wxs.aliquot_ensemble_masked.maf.gz	9c00bbdf2f571d0762a424404a713625	1140	validated
fedff9d3-10b0-4d18-82e8-9243bb9e8df8	fedff9d3-10b0-4d18-82e8-9243bb9e8df8/99899409-b68f-41cc-9b3d-e8b021ee64e3.wxs.aliquot_ensemble_masked.maf.gz	2ad93beeed23c87dd7db4764a83a5975	11717	validated
49079534-7952-45ad-873d-a1792984f6b2	49079534-7952-45ad-873d-a1792984f6b2/ae28082d-7bf3-4fd9-97c5-a59a7b91806f.wxs.aliquot_ensemble_masked.maf.gz	2a29fa1dc371bd4041f92ab58230c45e	1138	validated
64eca71c-4034-4b88-930b-7ceca89dfe60	64eca71c-4034-4b88-930b-7ceca89dfe60/65c7dde2-6aa2-4832-94f4-957e9824072d.wxs.aliquot_ensemble_masked.maf.gz	f27956b97a087b26c8ba84b4275fa5ae	1142	validated
1730e1cf-213d-40de-955d-4133fd176bb9	1730e1cf-213d-40de-955d-4133fd176bb9/3c87a6de-d57b-4c81-9d9c-09643cf0b633.wxs.aliquot_ensemble_masked.maf.gz	baa39163f3409031269f7cd690640ff2	2896	validated
d64caad7-69ab-42e9-a884-b74e2b67393a	d64caad7-69ab-42e9-a884-b74e2b67393a/0d56dc78-e903-4f7d-8b02-c29cd047863d.wxs.aliquot_ensemble_masked.maf.gz	d0285837c35265f694180367bc9135ed	2502	validated
07c73952-8da0-49dc-8ca2-dc51b4b8a0a6	07c73952-8da0-49dc-8ca2-dc51b4b8a0a6/66356376-6873-4796-9dc6-73e159fa259a.wxs.aliquot_ensemble_masked.maf.gz	899ded2bca04a9eb42144afeb6fef7bb	1979	validated
91932fc6-fcf0-4f0f-98ff-9bc2d8f53bf5	91932fc6-fcf0-4f0f-98ff-9bc2d8f53bf5/2e71a236-3072-40d9-9c07-e051d70cdbca.wxs.aliquot_ensemble_masked.maf.gz	5f6b893119fcb4f5a5f4fab8cb0a054f	5109	validated
45d38ed5-b1b4-447e-8a8b-bf9457b5e061	45d38ed5-b1b4-447e-8a8b-bf9457b5e061/4813f6e5-b2f4-404d-b0f7-06829d9efb31.wxs.aliquot_ensemble_masked.maf.gz	d950f85539863a865ed4e80ff92abe88	1724	validated
50be6d57-898f-41fa-b5f6-1312754d6b93	50be6d57-898f-41fa-b5f6-1312754d6b93/ce02e6e1-ccf4-4caf-b0c5-548a6c649263.wxs.aliquot_ensemble_masked.maf.gz	dc6da9119f2987b26731d4bb554743f8	5257	validated
94df78ce-f33d-4aab-aa2f-97e13376f1cc	94df78ce-f33d-4aab-aa2f-97e13376f1cc/5f1136ac-9d31-4854-b351-d10346db9d59.wxs.aliquot_ensemble_masked.maf.gz	8e87d97d22d9997c2bedcdd401ccfd47	7917	validated
58c8578e-5dea-40ea-bea3-5646a1e1d9c4	58c8578e-5dea-40ea-bea3-5646a1e1d9c4/2fafa435-fc5a-4a00-896c-d799fc907ea5.wxs.aliquot_ensemble_masked.maf.gz	cceff372d6fea2a66491cd6e739dfa27	7598	validated
15472418-1722-4e55-aa7c-7e45a0e8e48b	15472418-1722-4e55-aa7c-7e45a0e8e48b/2ee80091-b82c-4c7b-a41d-001f8bc7752a.wxs.aliquot_ensemble_masked.maf.gz	beb03fc82ec5b6a56d04498ffc78a99f	1726	validated
53255a27-72bb-4c8e-a953-85fab2d1e34a	53255a27-72bb-4c8e-a953-85fab2d1e34a/054576e9-efe8-471f-b9a2-e22a6d035fc2.wxs.aliquot_ensemble_masked.maf.gz	2745705d91a3007a2bc6045683578d02	1756	validated
79eecf53-c27e-46bb-9db7-097b63dd33de	79eecf53-c27e-46bb-9db7-097b63dd33de/5cc0ff8a-ec55-46dc-bdeb-ba6dadcc136f.wxs.aliquot_ensemble_masked.maf.gz	e2f0ab6cfff9093b0c6ecbde5cae044e	3836	validated
86c5bba5-5690-451f-80ed-0ada6d5a3356	86c5bba5-5690-451f-80ed-0ada6d5a3356/87401b71-79aa-48c2-b22a-66aff62a78d7.wxs.aliquot_ensemble_masked.maf.gz	ced5761de030c62302e31f3af6bafdeb	8288	validated
43f9f1bb-1e56-4bf6-a78e-312a11cd7260	43f9f1bb-1e56-4bf6-a78e-312a11cd7260/a8878332-4bd8-4e9b-a03c-972dd1f29b0f.wxs.aliquot_ensemble_masked.maf.gz	11b473ba8318ccacb145551aa56f8c8b	1731	validated
49957ae9-c88f-46f4-a6fd-8bf7d2db07d1	49957ae9-c88f-46f4-a6fd-8bf7d2db07d1/fe3a94c1-79ba-460f-bb9a-c424c10d7429.wxs.aliquot_ensemble_masked.maf.gz	b66247ccba583bccfdaa5c02adb4fc9a	7311	validated
b8ce8592-d3a4-4812-835d-5b8c8380aaf3	b8ce8592-d3a4-4812-835d-5b8c8380aaf3/b333bc40-2dd9-4cea-8236-b74a4ae7f26e.wxs.aliquot_ensemble_masked.maf.gz	67add8f5cdbcaca66fbd232101cb6cad	1141	validated
287b1422-71c4-4dc8-8305-0d00a0e03760	287b1422-71c4-4dc8-8305-0d00a0e03760/b12e942f-b6fa-47b3-ba28-6bbd439258ee.wxs.aliquot_ensemble_masked.maf.gz	7cf99a8aba7989347cb242c929f0926b	2369	validated
6e2f14bd-2887-49d9-a5f4-30991fa10646	6e2f14bd-2887-49d9-a5f4-30991fa10646/23c93672-b93a-400c-8c06-c0ed21fa3567.wxs.aliquot_ensemble_masked.maf.gz	d8cb7ba925f3831ac534a44d58122ff8	1929	validated
e9f3e880-dd87-409e-bff8-b3754bf70149	e9f3e880-dd87-409e-bff8-b3754bf70149/91edbb7e-447e-4d85-8b62-26b742a41ac0.wxs.aliquot_ensemble_masked.maf.gz	e6e8709bdcbfd86cb93c0fa4ac592985	8026	validated
577a19b9-6ee7-4be0-9e68-84421425f79d	577a19b9-6ee7-4be0-9e68-84421425f79d/5337c44c-b186-4f5c-be0e-ba8fef50fb99.wxs.aliquot_ensemble_masked.maf.gz	22b1e69ff27f788f266868760aaefe1c	8448	validated
e090f93f-b8f9-41b3-9007-17bf9519777b	e090f93f-b8f9-41b3-9007-17bf9519777b/d876fc44-dc33-4f12-9df5-0ea7f6bc874c.wxs.aliquot_ensemble_masked.maf.gz	0f42257522fb16a8d4e52465e2178e94	2643	validated
e9b67683-d015-4b51-9ce9-480af487fb1d	e9b67683-d015-4b51-9ce9-480af487fb1d/d7b6f91b-dfee-4299-a4cb-ddc76073e82f.wxs.aliquot_ensemble_masked.maf.gz	38e1e0abec7b829014601388a92de1c3	3695	validated
925c1716-d693-4229-84a8-ec46dea88a01	925c1716-d693-4229-84a8-ec46dea88a01/5b64eda5-ea30-4cc4-98ea-624a2678ef56.wxs.aliquot_ensemble_masked.maf.gz	b0f034565758ef8a52e0a8e66203684d	9717	validated
